Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","141.2","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","446","Maize, green","2018","2018","7021","Annual value","USD","1072.4","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","571","Mangoes, mangosteens, guavas","2018","2018","7021","Annual value","USD","539.1","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2018","2018","7021","Annual value","USD","2114.4","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","1056","Meat live weight, pig","2018","2018","7021","Annual value","USD","1415.1","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2018","2018","7021","Annual value","USD","3471.6","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","867","Meat, cattle","2018","2018","7021","Annual value","USD","3428.5","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2018","2018","7021","Annual value","USD","2081.7","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","1035","Meat, pig","2018","2018","7021","Annual value","USD","1752","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","977","Meat, sheep","2018","2018","7021","Annual value","USD","5380.2","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2018","2018","7021","Annual value","USD","627","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2018","2018","7021","Annual value","USD","330.9","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2018","2018","7021","Annual value","USD","1745.1","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","254.4","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","403","Onions, dry","2018","2018","7021","Annual value","USD","268","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","490","Oranges","2018","2018","7021","Annual value","USD","253.8","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","600","Papayas","2018","2018","7021","Annual value","USD","696.7","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","534","Peaches and nectarines","2018","2018","7021","Annual value","USD","1055.1","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","521","Pears","2018","2018","7021","Annual value","USD","507.7","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","417","Peas, green","2018","2018","7021","Annual value","USD","509.4","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","574","Pineapples","2018","2018","7021","Annual value","USD","425","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","536","Plums and sloes","2018","2018","7021","Annual value","USD","583","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","116","Potatoes","2018","2018","7021","Annual value","USD","237.5","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2018","2018","7021","Annual value","USD","354.4","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","523","Quinces","2018","2018","7021","Annual value","USD","462.1","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","83","Sorghum","2018","2018","7021","Annual value","USD","220.4","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","236","Soybeans","2018","2018","7021","Annual value","USD","344.2","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","373","Spinach","2018","2018","7021","Annual value","USD","352.2","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","544","Strawberries","2018","2018","7021","Annual value","USD","2504","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","156","Sugar cane","2018","2018","7021","Annual value","USD","34.1","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","267","Sunflower seed","2018","2018","7021","Annual value","USD","321.6","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2018","2018","7021","Annual value","USD","233.4","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","495","Tangerines, mandarins, clementines, satsumas","2018","2018","7021","Annual value","USD","538.3","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","667","Tea","2018","2018","7021","Annual value","USD","195.6","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","388","Tomatoes","2018","2018","7021","Annual value","USD","355.3","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","567","Watermelons","2018","2018","7021","Annual value","USD","227.9","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","283","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","987","Wool, greasy","2018","2018","7021","Annual value","USD","14932.4","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","525.7","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","526","Apricots","2019","2019","7021","Annual value","USD","1214.3","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","367","Asparagus","2019","2019","7021","Annual value","USD","4897.3","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","572","Avocados","2019","2019","7021","Annual value","USD","905.8","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","486","Bananas","2019","2019","7021","Annual value","USD","455.1","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","414","Beans, green","2019","2019","7021","Annual value","USD","528.3","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","558","Berries nes","2019","2019","7021","Annual value","USD","5128.7","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2019","2019","7021","Annual value","USD","144.2","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2019","2019","7021","Annual value","USD","220.5","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2019","2019","7021","Annual value","USD","626","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","531","Cherries","2019","2019","7021","Annual value","USD","5833.9","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2019","2019","7021","Annual value","USD","810.2","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2019","2019","7021","Annual value","USD","569.6","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","569","Figs","2019","2019","7021","Annual value","USD","1887.8","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","406","Garlic","2019","2019","7021","Annual value","USD","2398.6","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","549","Gooseberries","2019","2019","7021","Annual value","USD","5777.6","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","507","Grapefruit (inc. pomelos)","2019","2019","7021","Annual value","USD","201.3","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","560","Grapes","2019","2019","7021","Annual value","USD","1088.4","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2019","2019","7021","Annual value","USD","743.6","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","497","Lemons and limes","2019","2019","7021","Annual value","USD","1798.1","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2019","2019","7021","Annual value","USD","546.6","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","446","Maize, green","2019","2019","7021","Annual value","USD","1178","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","571","Mangoes, mangosteens, guavas","2019","2019","7021","Annual value","USD","428.9","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2019","2019","7021","Annual value","USD","1691","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","403","Onions, dry","2019","2019","7021","Annual value","USD","231.3","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","490","Oranges","2019","2019","7021","Annual value","USD","251.9","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","600","Papayas","2019","2019","7021","Annual value","USD","694.1","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","534","Peaches and nectarines","2019","2019","7021","Annual value","USD","2164.6","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","521","Pears","2019","2019","7021","Annual value","USD","504.5","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","417","Peas, green","2019","2019","7021","Annual value","USD","640.7","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","574","Pineapples","2019","2019","7021","Annual value","USD","463.6","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","536","Plums and sloes","2019","2019","7021","Annual value","USD","674.5","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","116","Potatoes","2019","2019","7021","Annual value","USD","223.3","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2019","2019","7021","Annual value","USD","326.8","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","523","Quinces","2019","2019","7021","Annual value","USD","499.6","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","373","Spinach","2019","2019","7021","Annual value","USD","235.2","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","544","Strawberries","2019","2019","7021","Annual value","USD","2411.7","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2019","2019","7021","Annual value","USD","223.3","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","388","Tomatoes","2019","2019","7021","Annual value","USD","345.2","","Official data"
"PP","Producer Prices","276","Sudan","5532","Producer Price (USD/tonne)","486","Bananas","2013","2013","7021","Annual value","USD","1028.1","","Official data"
"PP","Producer Prices","276","Sudan","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2013","2013","7021","Annual value","USD","1063.6","","Official data"
"PP","Producer Prices","276","Sudan","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","2013","2013","7021","Annual value","USD","621","","Official data"
"PP","Producer Prices","276","Sudan","5532","Producer Price (USD/tonne)","497","Lemons and limes","2013","2013","7021","Annual value","USD","1577.6","","Official data"
"PP","Producer Prices","276","Sudan","5532","Producer Price (USD/tonne)","299","Melonseed","2013","2013","7021","Annual value","USD","1566.3","","Official data"
"PP","Producer Prices","276","Sudan","5532","Producer Price (USD/tonne)","79","Millet","2013","2013","7021","Annual value","USD","583.2","","Official data"
"PP","Producer Prices","276","Sudan","5532","Producer Price (USD/tonne)","430","Okra","2013","2013","7021","Annual value","USD","1737.2","","Official data"
"PP","Producer Prices","276","Sudan","5532","Producer Price (USD/tonne)","116","Potatoes","2013","2013","7021","Annual value","USD","1311.7","","Official data"
"PP","Producer Prices","276","Sudan","5532","Producer Price (USD/tonne)","289","Sesame seed","2013","2013","7021","Annual value","USD","2214.6","","Official data"
"PP","Producer Prices","276","Sudan","5532","Producer Price (USD/tonne)","83","Sorghum","2013","2013","7021","Annual value","USD","397.1","","Official data"
"PP","Producer Prices","276","Sudan","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2013","2013","7021","Annual value","USD","1045.8","","Official data"
"PP","Producer Prices","276","Sudan","5532","Producer Price (USD/tonne)","388","Tomatoes","2013","2013","7021","Annual value","USD","1967.6","","Official data"
"PP","Producer Prices","276","Sudan","5532","Producer Price (USD/tonne)","15","Wheat","2013","2013","7021","Annual value","USD","547.2","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","486","Bananas","1991","1991","7021","Annual value","USD","521.5","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","767","Cotton lint","1991","1991","7021","Annual value","USD","416.2","*","Unofficial figure"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","1991","1991","7021","Annual value","USD","451.2","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","839","Gums, natural","1991","1991","7021","Annual value","USD","354","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","299","Melonseed","1991","1991","7021","Annual value","USD","360","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","430","Okra","1991","1991","7021","Annual value","USD","546.1","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","403","Onions, dry","1991","1991","7021","Annual value","USD","306.7","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","1991","1991","7021","Annual value","USD","306.7","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","116","Potatoes","1991","1991","7021","Annual value","USD","306.7","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","328","Seed cotton","1991","1991","7021","Annual value","USD","431.1","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","289","Sesame seed","1991","1991","7021","Annual value","USD","884","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","122","Sweet potatoes","1991","1991","7021","Annual value","USD","230.1","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","674","Tea nes","1991","1991","7021","Annual value","USD","361.5","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","486","Bananas","1992","1992","7021","Annual value","USD","396.8","*","Unofficial figure"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","767","Cotton lint","1992","1992","7021","Annual value","USD","2653.8","*","Unofficial figure"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","329","Cottonseed","1992","1992","7021","Annual value","USD","265.4","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","1992","1992","7021","Annual value","USD","368.6","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","839","Gums, natural","1992","1992","7021","Annual value","USD","561.7","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","299","Melonseed","1992","1992","7021","Annual value","USD","194.1","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","79","Millet","1992","1992","7021","Annual value","USD","253","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","430","Okra","1992","1992","7021","Annual value","USD","680.7","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","403","Onions, dry","1992","1992","7021","Annual value","USD","238.1","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","1992","1992","7021","Annual value","USD","238.1","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","116","Potatoes","1992","1992","7021","Annual value","USD","190.5","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","328","Seed cotton","1992","1992","7021","Annual value","USD","875.9","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","289","Sesame seed","1992","1992","7021","Annual value","USD","668.6","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","83","Sorghum","1992","1992","7021","Annual value","USD","197.8","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","122","Sweet potatoes","1992","1992","7021","Annual value","USD","127","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","674","Tea nes","1992","1992","7021","Annual value","USD","940","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","15","Wheat","1992","1992","7021","Annual value","USD","141.1","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","767","Cotton lint","1993","1993","7021","Annual value","USD","1516.5","*","Unofficial figure"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","329","Cottonseed","1993","1993","7021","Annual value","USD","151.7","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","1993","1993","7021","Annual value","USD","222.5","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","839","Gums, natural","1993","1993","7021","Annual value","USD","1212.2","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","299","Melonseed","1993","1993","7021","Annual value","USD","175","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","79","Millet","1993","1993","7021","Annual value","USD","236","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","430","Okra","1993","1993","7021","Annual value","USD","298","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","328","Seed cotton","1993","1993","7021","Annual value","USD","500.5","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","289","Sesame seed","1993","1993","7021","Annual value","USD","342.1","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","83","Sorghum","1993","1993","7021","Annual value","USD","71.2","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","674","Tea nes","1993","1993","7021","Annual value","USD","521.5","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","15","Wheat","1993","1993","7021","Annual value","USD","83.7","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","767","Cotton lint","1994","1994","7021","Annual value","USD","2248.7","*","Unofficial figure"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","329","Cottonseed","1994","1994","7021","Annual value","USD","224.9","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","1994","1994","7021","Annual value","USD","180.1","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","839","Gums, natural","1994","1994","7021","Annual value","USD","1539.8","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","299","Melonseed","1994","1994","7021","Annual value","USD","142.5","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","79","Millet","1994","1994","7021","Annual value","USD","294.5","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","430","Okra","1994","1994","7021","Annual value","USD","526.1","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","328","Seed cotton","1994","1994","7021","Annual value","USD","742.1","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","289","Sesame seed","1994","1994","7021","Annual value","USD","361","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","83","Sorghum","1994","1994","7021","Annual value","USD","127","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","674","Tea nes","1994","1994","7021","Annual value","USD","922.5","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","15","Wheat","1994","1994","7021","Annual value","USD","230.2","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","329","Cottonseed","1995","1995","7021","Annual value","USD","276.8","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","1995","1995","7021","Annual value","USD","208","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","839","Gums, natural","1995","1995","7021","Annual value","USD","1250.4","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","299","Melonseed","1995","1995","7021","Annual value","USD","221.7","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","79","Millet","1995","1995","7021","Annual value","USD","278.6","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","430","Okra","1995","1995","7021","Annual value","USD","426.7","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","328","Seed cotton","1995","1995","7021","Annual value","USD","913.7","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","289","Sesame seed","1995","1995","7021","Annual value","USD","642.2","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","83","Sorghum","1995","1995","7021","Annual value","USD","92.7","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","674","Tea nes","1995","1995","7021","Annual value","USD","833","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","15","Wheat","1995","1995","7021","Annual value","USD","143.4","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","767","Cotton lint","1996","1996","7021","Annual value","USD","2050.8","*","Unofficial figure"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","329","Cottonseed","1996","1996","7021","Annual value","USD","205.1","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1996","1996","7021","Annual value","USD","2333","*","Unofficial figure"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","1996","1996","7021","Annual value","USD","193.5","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","839","Gums, natural","1996","1996","7021","Annual value","USD","487","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","299","Melonseed","1996","1996","7021","Annual value","USD","139.1","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","79","Millet","1996","1996","7021","Annual value","USD","362.9","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","430","Okra","1996","1996","7021","Annual value","USD","338.3","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","328","Seed cotton","1996","1996","7021","Annual value","USD","676.8","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","289","Sesame seed","1996","1996","7021","Annual value","USD","453.3","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","83","Sorghum","1996","1996","7021","Annual value","USD","96.3","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","674","Tea nes","1996","1996","7021","Annual value","USD","471.9","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","15","Wheat","1996","1996","7021","Annual value","USD","200.2","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","767","Cotton lint","1997","1997","7021","Annual value","USD","1861.6","*","Unofficial figure"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","329","Cottonseed","1997","1997","7021","Annual value","USD","186.2","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","1997","1997","7021","Annual value","USD","197","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","839","Gums, natural","1997","1997","7021","Annual value","USD","353.1","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","299","Melonseed","1997","1997","7021","Annual value","USD","172.7","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","79","Millet","1997","1997","7021","Annual value","USD","210.7","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","430","Okra","1997","1997","7021","Annual value","USD","553.9","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","328","Seed cotton","1997","1997","7021","Annual value","USD","614.4","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","289","Sesame seed","1997","1997","7021","Annual value","USD","380.4","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","83","Sorghum","1997","1997","7021","Annual value","USD","194.9","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","674","Tea nes","1997","1997","7021","Annual value","USD","464.8","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","15","Wheat","1997","1997","7021","Annual value","USD","211.5","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","767","Cotton lint","1998","1998","7021","Annual value","USD","1648.7","*","Unofficial figure"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","329","Cottonseed","1998","1998","7021","Annual value","USD","164.9","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","1998","1998","7021","Annual value","USD","208.5","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","79","Millet","1998","1998","7021","Annual value","USD","183.5","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","328","Seed cotton","1998","1998","7021","Annual value","USD","544.1","Fc","Calculated data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","289","Sesame seed","1998","1998","7021","Annual value","USD","457.7","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","83","Sorghum","1998","1998","7021","Annual value","USD","113.7","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","15","Wheat","1998","1998","7021","Annual value","USD","274.5","","Official data"
"PP","Producer Prices","206","Sudan (former)","5532","Producer Price (USD/tonne)","329","Cottonseed","1999","1999","7021","Annual value","USD","157.5","Fc","Calculated data"
